"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-06",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-07",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-08",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-09",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-10",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-11",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-12",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-13",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-14",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-15",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-16",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-17",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-18",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-19",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-20",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-21",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-22",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-23",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-24",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-25",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-26",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-27",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-28",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-29",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-04-30",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-05-01",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-05-02",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-05-03",,,,,,,,,
"US1NELA0061","LINCOLN 6.5 SSE, NE US","2024-05-04",,,,,,,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-01",,,,"35","11",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-02",,,,"44","21",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-03",,,,"41","17",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-04",,,,"31","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-05",,,,"32","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-06",,,,"35","28",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-07",,,,"35","23",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-08",,,,"33","30",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-09",,,,"30","9",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-10",,,,"33","11",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-11",,,,"24","8",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-12",,,,"8","-4",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-13",,,,"0","-16",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-14",,,,"-7","-22",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-15",,,,"0","-18",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-16",,,,"9","-12",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-17",,,,"25","3",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-18",,,,"22","2",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-19",,,,"6","-9",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-20",,,,"6","-21",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-21",,,,"29","1",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-22",,,,"35","28",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-23",,,,"35","32",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-24",,,,"37","32",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-25",,,,"36","32",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-26",,,,"34","31",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-27",,,,"40","25",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-28",,,,"46","18",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-29",,,,"54","24",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-30",,,,"50","26",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-01-31",,,,"61","25",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-01",,,,"66","36",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-02",,,,"63","38",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-03",,,,"45","39",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-04",,,,"41","30",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-05",,,,"51","26",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-06",,,,"55","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-07",,,,"56","44",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-08",,,,"55","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-09",,,,"47","24",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-10",,,,"41","28",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-11",,,,"40","22",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-12",,,,"54","20",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-13",,,,"56","26",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-14",,,,"64","24",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-15",,,,"40","22",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-16",,,,"32","9",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-17",,,,"40","9",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-18",,,,"51","20",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-19",,,,"59","25",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-20",,,,"70","19",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-21",,,,"71","26",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-22",,,,"64","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-23",,,,"62","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-24",,,,"66","18",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-25",,,,"68","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-26",,,,"81","31",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-27",,,,"47","15",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-28",,,,"38","8",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-02-29",,,,"60","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-01",,,,"55","33",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-02",,,,"72","35",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-03",,,,"71","38",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-04",,,,"53","31",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-05",,,,"58","21",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-06",,,,"59","19",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-07",,,,"55","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-08",,,,"45","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-09",,,,"55","17",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-10",,,,"69","17",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-11",,,,"76","44",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-12",,,,"69","36",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-13",,,,"72","31",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-14",,,,"51","45",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-15",,,,"58","34",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-16",,,,"60","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-17",,,,"40","22",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-18",,,,"42","16",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-19",,,,"68","33",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-20",,,,"48","31",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-21",,,,"58","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-22",,,,"42","26",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-23",,,,"35","22",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-24",,,,"51","29",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-25",,,,"51","30",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-26",,,,"34","19",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-27",,,,"48","14",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-28",,,,"71","34",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-29",,,,"72","43",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-30",,,,"58","33",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-03-31",,,,"58","35",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-01",,,,"49","39",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-02",,,,"59","37",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-03",,,,"56","35",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-04",,,,"63","26",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-05",,,,"66","22",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-06",,,,"71","40",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-07",,,,"63","41",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-08",,,,"67","35",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-09",,,,"69","30",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-10",,,,"76","40",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-11",,,,"63","42",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-12",,,,"69","33",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-13",,,,"88","45",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-14",,,,"88","46",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-15",,,,"88","45",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-16",,,,"76","53",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-17",,,,"70","51",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-18",,,,"60","32",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-19",,,,"57","33",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-20",,,,"53","27",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-21",,,,"63","23",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-22",,,,"77","40",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-23",,,,"70","38",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-24",,,,"72","31",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-25",,,,"58","51",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-26",,,,"80","53",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-27",,,,"67","48",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-28",,,,"67","49",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-29",,,,"72","41",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-04-30",,,,"82","49",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-05-01",,,,"69","44",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-05-02",,,,"66","45",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-05-03",,,,"75","40",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-05-04",,,,"65","41",,,,
"USW00094995","LINCOLN 8 ENE, NE US","2024-05-05",,,,"67","37",,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-06",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-08",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-09",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-11",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-12",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-13",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-01-19",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-02-04",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-02-16",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-02-22",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-02-28",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-08",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-09",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-14",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-15",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-24",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-25",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-03-26",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-01",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-02",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-07",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-16",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-17",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-18",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-26",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-27",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-28",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-29",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-04-30",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-05-02",,,,,,,,,
"US1NECA0002","ALVO 2.1 W, NE US","2024-05-04",,,,,,,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-01",,,,"32","12",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-02",,,,"42","21",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-03",,,,"42","22",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-04",,,,"31","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-05",,,,"31","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-06",,,,"34","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-07",,,,"34","18",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-08",,,,"34","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-09",,,,"27","9",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-10",,,,"34","13",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-11",,,,"26","6",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-12",,,,"6","-4",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-13",,,,"0","-17",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-14",,,,"-7","-19",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-15",,,,"0","-14",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-16",,,,"5","-11",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-17",,,,"24","4",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-18",,,,"21","2",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-19",,,,"6","-5",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-20",,,,"5","-13",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-21",,,,"29","3",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-22",,,,"33","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-23",,,,"34","31",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-24",,,,"36","32",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-25",,,,"35","31",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-26",,,,"33","30",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-27",,,,"41","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-28",,,,"46","23",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-29",,,,"51","29",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-30",,,,"51","31",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-01-31",,,,"60","31",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-01",,,,"62","40",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-02",,,,"62","39",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-03",,,,"45","39",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-04",,,,"42","32",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-05",,,,"49","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-06",,,,"56","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-07",,,,"56","44",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-08",,,,"53","33",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-09",,,,"49","26",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-10",,,,"40","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-11",,,,"41","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-12",,,,"53","25",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-13",,,,"55","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-14",,,,"65","26",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-15",,,,"40","22",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-16",,,,"31","9",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-17",,,,"39","8",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-18",,,,"52","21",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-19",,,,"58","25",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-20",,,,"69","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-21",,,,"70","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-22",,,,"63","38",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-23",,,,"62","31",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-24",,,,"66","21",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-25",,,,"69","34",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-26",,,,"81","32",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-27",,,,"53","14",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-28",,,,"38","8",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-02-29",,,,"59","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-01",,,,"53","32",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-02",,,,"70","32",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-03",,,,"71","42",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-04",,,,"52","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-05",,,,"58","24",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-06",,,,"58","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-07",,,,"55","31",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-08",,,,"44","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-09",,,,"54","21",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-10",,,,"69","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-11",,,,"75","42",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-12",,,,"68","42",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-13",,,,"71","34",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-14",,,,"53","46",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-15",,,,"57","34",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-16",,,,"58","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-17",,,,"40","22",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-18",,,,"42","18",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-19",,,,"67","34",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-20",,,,"47","33",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-21",,,,"59","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-22",,,,"42","29",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-23",,,,"40","27",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-24",,,,"53","29",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-25",,,,"48","29",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-26",,,,"34","18",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-27",,,,"48","17",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-28",,,,"70","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-29",,,,"69","43",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-30",,,,"57","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-03-31",,,,"57","37",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-01",,,,"48","39",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-02",,,,"57","36",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-03",,,,"54","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-04",,,,"62","30",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-05",,,,"64","26",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-06",,,,"70","42",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-07",,,,"61","41",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-08",,,,"66","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-09",,,,"68","33",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-10",,,,"73","42",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-11",,,,"61","41",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-12",,,,"69","36",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-13",,,,"87","50",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-14",,,,"87","48",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-15",,,,"86","51",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-16",,,,"74","52",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-17",,,,"69","46",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-18",,,,"57","36",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-19",,,,"58","36",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-20",,,,"53","29",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-21",,,,"62","28",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-22",,,,"76","40",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-23",,,,"69","45",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-24",,,,"70","35",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-25",,,,"58","51",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-26",,,,"74","54",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-27",,,,"64","49",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-28",,,,"65","47",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-29",,,,"72","40",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-04-30",,,,"80","51",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-05-01",,,,"67","47",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-05-02",,,,"67","47",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-05-03",,,,"72","44",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-05-04",,,,"63","42",,,,
"USW00094996","LINCOLN 11 SW, NE US","2024-05-05",,,,"65","38",,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-01-04",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-01-21",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-01-29",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-02-03",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-02-06",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-02-18",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-02-19",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-02-20",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-02-21",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-03-13",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-03-16",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-03-17",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-03-27",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-03-30",,,,,,,,,
"US10sewa005","PLEASANT DALE 2.5 NNW, NE US","2024-03-31",,,,,,,,,
